UserID,CampaignID,InteractionType
UID_00139,CID_00235,view
UID_00958,CID_00273,like
UID_00650,CID_00157,invest
UID_00145,CID_00236,invest
UID_00031,CID_00250,share
UID_00800,CID_00276,like
UID_00212,CID_00085,invest
UID_00259,CID_00177,invest
UID_00817,CID_00494,like
UID_00312,CID_00417,share
UID_00567,CID_00385,invest
UID_00489,CID_00343,share
UID_00487,CID_00002,share
UID_00155,CID_00090,share
UID_00097,CID_00167,share
UID_00154,CID_00189,share
UID_00544,CID_00258,like
UID_00146,CID_00443,view
UID_00860,CID_00128,invest
UID_00047,CID_00433,invest
UID_00416,CID_00264,invest
UID_00168,CID_00087,view
UID_00757,CID_00199,invest
UID_00572,CID_00306,invest
UID_00006,CID_00398,like
UID_00515,CID_00384,share
UID_00989,CID_00097,invest
UID_00168,CID_00280,invest
UID_00388,CID_00346,invest
UID_00186,CID_00414,share
UID_00186,CID_00037,view
UID_00046,CID_00202,like
UID_00631,CID_00462,share
UID_00135,CID_00150,invest
UID_00483,CID_00154,invest
UID_00720,CID_00359,share
UID_00947,CID_00082,like
UID_00941,CID_00093,share
UID_00259,CID_00309,view
UID_00431,CID_00248,invest
UID_00232,CID_00159,share
UID_00922,CID_00155,share
UID_00216,CID_00036,invest
UID_00699,CID_00015,invest
UID_00217,CID_00370,invest
UID_00916,CID_00231,invest
UID_00887,CID_00486,like
UID_00004,CID_00103,view
UID_00949,CID_00254,invest
UID_00505,CID_00471,invest
UID_00437,CID_00087,invest
UID_00066,CID_00306,view
UID_00681,CID_00463,view
UID_00203,CID_00450,share
UID_00132,CID_00409,view
UID_00135,CID_00495,like
UID_00696,CID_00040,like
UID_00574,CID_00424,invest
UID_00206,CID_00487,like
UID_00412,CID_00399,like
UID_00726,CID_00343,like
UID_00483,CID_00327,share
UID_00668,CID_00088,like
UID_00807,CID_00201,like
UID_00330,CID_00314,like
UID_00887,CID_00365,view
UID_00984,CID_00150,invest
UID_00668,CID_00336,view
UID_00489,CID_00116,share
UID_00316,CID_00328,share
UID_00736,CID_00404,invest
UID_00689,CID_00017,like
UID_00736,CID_00008,view
UID_00168,CID_00135,like
UID_00571,CID_00339,view
UID_00168,CID_00343,invest
UID_00586,CID_00327,share
UID_00021,CID_00467,invest
UID_00559,CID_00413,invest
UID_00653,CID_00273,share
UID_00354,CID_00253,share
UID_00589,CID_00214,view
UID_00436,CID_00497,share
UID_00795,CID_00495,view
UID_00229,CID_00164,invest
UID_00583,CID_00058,invest
UID_00052,CID_00250,like
UID_00883,CID_00208,like
UID_00806,CID_00145,invest
UID_00205,CID_00342,invest
UID_00033,CID_00254,like
UID_00712,CID_00448,invest
UID_00631,CID_00041,invest
UID_00880,CID_00351,share
UID_00855,CID_00160,share
UID_00085,CID_00427,share
UID_00443,CID_00463,view
UID_00302,CID_00219,like
UID_00845,CID_00272,view
UID_00150,CID_00160,like
UID_00754,CID_00397,like
UID_00443,CID_00368,like
UID_00305,CID_00473,view
UID_00949,CID_00127,like
UID_00044,CID_00066,invest
UID_00275,CID_00315,view
UID_00237,CID_00252,invest
UID_00706,CID_00428,share
UID_00157,CID_00099,share
UID_00150,CID_00219,share
UID_00585,CID_00273,share
UID_00801,CID_00302,view
UID_00340,CID_00481,invest
UID_00841,CID_00183,invest
UID_00307,CID_00484,share
UID_00477,CID_00057,view
UID_00043,CID_00342,like
UID_00730,CID_00458,view
UID_00769,CID_00301,like
UID_00639,CID_00467,view
UID_00679,CID_00272,invest
UID_00766,CID_00426,invest
UID_00997,CID_00190,like
UID_00116,CID_00419,like
UID_00257,CID_00403,share
UID_00607,CID_00250,share
UID_00985,CID_00341,share
UID_00138,CID_00011,invest
UID_00961,CID_00160,invest
UID_00827,CID_00322,share
UID_00168,CID_00233,share
UID_00835,CID_00267,invest
UID_00034,CID_00263,view
UID_00284,CID_00163,share
UID_00441,CID_00456,invest
UID_00244,CID_00252,view
UID_00351,CID_00013,view
UID_00725,CID_00311,invest
UID_00512,CID_00186,share
UID_00769,CID_00114,invest
UID_00588,CID_00388,like
UID_00008,CID_00458,like
UID_00262,CID_00061,share
UID_00215,CID_00371,invest
UID_00825,CID_00485,like
UID_00019,CID_00226,share
UID_00698,CID_00345,invest
UID_00126,CID_00478,view
UID_00510,CID_00478,like
UID_00629,CID_00267,invest
UID_00383,CID_00110,view
UID_00511,CID_00462,like
UID_00809,CID_00248,invest
UID_00694,CID_00255,share
UID_00646,CID_00054,share
UID_00397,CID_00453,share
UID_00849,CID_00181,like
UID_00730,CID_00300,like
UID_00369,CID_00354,view
UID_00961,CID_00269,like
UID_00927,CID_00358,like
UID_00871,CID_00243,view
UID_00947,CID_00129,view
UID_00751,CID_00172,invest
UID_00054,CID_00152,invest
UID_00622,CID_00126,share
UID_00462,CID_00350,view
UID_00536,CID_00450,like
UID_00403,CID_00167,invest
UID_00226,CID_00052,view
UID_00777,CID_00405,view
UID_00786,CID_00078,like
UID_00029,CID_00255,view
UID_00722,CID_00245,invest
UID_00989,CID_00390,like
UID_00753,CID_00081,invest
UID_00784,CID_00408,like
UID_00570,CID_00325,like
UID_00306,CID_00385,view
UID_00273,CID_00085,invest
UID_00719,CID_00013,share
UID_00010,CID_00160,invest
UID_00560,CID_00234,share
UID_00604,CID_00445,like
UID_00002,CID_00153,view
UID_00686,CID_00141,like
UID_00535,CID_00473,invest
UID_00097,CID_00130,share
UID_00242,CID_00185,invest
UID_00303,CID_00145,like
UID_00604,CID_00444,invest
UID_00245,CID_00062,like
UID_00970,CID_00248,share
UID_00549,CID_00005,view
UID_00784,CID_00090,invest
UID_00119,CID_00140,view
UID_00703,CID_00473,invest
UID_00888,CID_00491,like
UID_00094,CID_00047,like
UID_00465,CID_00187,like
UID_00451,CID_00183,view
UID_00114,CID_00237,view
UID_00019,CID_00371,share
UID_00669,CID_00083,view
UID_00948,CID_00344,view
UID_00516,CID_00455,share
UID_00247,CID_00492,share
UID_00178,CID_00040,invest
UID_00880,CID_00243,invest
UID_00433,CID_00226,invest
UID_00566,CID_00072,invest
UID_00466,CID_00260,share
UID_00215,CID_00056,view
UID_00839,CID_00283,share
UID_00291,CID_00284,invest
UID_00434,CID_00067,share
UID_00667,CID_00455,like
UID_00315,CID_00041,share
UID_00912,CID_00460,like
UID_00092,CID_00379,view
UID_00755,CID_00410,view
UID_00236,CID_00311,share
UID_00048,CID_00452,view
UID_00732,CID_00328,share
UID_00333,CID_00458,invest
UID_00270,CID_00244,invest
UID_00028,CID_00039,like
UID_00614,CID_00419,like
UID_00979,CID_00028,view
UID_00430,CID_00246,share
UID_00874,CID_00452,share
UID_00692,CID_00250,share
UID_00429,CID_00474,share
UID_00291,CID_00281,share
UID_00696,CID_00210,like
UID_00559,CID_00069,like
UID_00085,CID_00188,view
UID_00685,CID_00153,share
UID_00725,CID_00228,share
UID_00155,CID_00269,share
UID_00533,CID_00230,invest
UID_00178,CID_00112,like
UID_00190,CID_00498,view
UID_00043,CID_00151,invest
UID_00324,CID_00442,view
UID_00212,CID_00164,like
UID_00954,CID_00183,like
UID_00864,CID_00052,like
UID_00752,CID_00232,invest
UID_00424,CID_00015,invest
UID_00492,CID_00378,share
UID_00417,CID_00186,share
UID_00899,CID_00469,like
UID_00336,CID_00213,view
UID_00514,CID_00479,view
UID_00346,CID_00456,like
UID_00173,CID_00350,invest
UID_00807,CID_00412,share
UID_00362,CID_00193,invest
UID_00449,CID_00309,invest
UID_00642,CID_00396,invest
UID_00671,CID_00049,view
UID_00193,CID_00471,share
UID_00052,CID_00430,view
UID_00633,CID_00421,share
UID_00970,CID_00444,invest
UID_00936,CID_00065,like
UID_00789,CID_00496,view
UID_00611,CID_00487,like
UID_00313,CID_00134,like
UID_00294,CID_00252,like
UID_00491,CID_00165,invest
UID_00913,CID_00401,view
UID_00225,CID_00442,view
UID_00830,CID_00151,invest
UID_00518,CID_00138,share
UID_00971,CID_00163,share
UID_00811,CID_00367,view
UID_00160,CID_00417,like
UID_00555,CID_00290,like
UID_00612,CID_00416,view
UID_00249,CID_00321,invest
UID_00957,CID_00334,view
UID_00868,CID_00128,share
UID_00359,CID_00235,view
UID_00662,CID_00459,share
UID_00318,CID_00161,share
UID_00518,CID_00126,view
UID_00129,CID_00241,invest
UID_00486,CID_00217,like
UID_00298,CID_00413,view
UID_00958,CID_00359,like
UID_00610,CID_00326,invest
UID_00370,CID_00219,share
UID_00746,CID_00054,share
UID_00153,CID_00283,invest
UID_00062,CID_00281,share
UID_00016,CID_00191,invest
UID_00028,CID_00072,invest
UID_00912,CID_00296,invest
UID_00738,CID_00443,invest
UID_00972,CID_00473,invest
UID_00520,CID_00035,like
UID_00055,CID_00019,invest
UID_00227,CID_00044,invest
UID_00116,CID_00023,view
UID_00871,CID_00386,invest
UID_00771,CID_00275,invest
UID_00172,CID_00255,share
UID_00149,CID_00081,share
UID_00464,CID_00195,like
UID_00443,CID_00129,invest
UID_00330,CID_00106,invest
UID_00940,CID_00076,invest
UID_00102,CID_00096,like
UID_00989,CID_00369,invest
UID_00537,CID_00287,view
UID_00977,CID_00358,share
UID_00655,CID_00058,view
UID_00248,CID_00108,invest
UID_00906,CID_00247,like
UID_00162,CID_00218,invest
UID_00918,CID_00129,share
UID_00306,CID_00009,view
UID_00682,CID_00435,like
UID_00842,CID_00129,share
UID_00396,CID_00278,share
UID_00846,CID_00230,view
UID_00437,CID_00277,view
UID_00614,CID_00012,invest
UID_00548,CID_00479,like
UID_00558,CID_00414,like
UID_00556,CID_00449,like
UID_00438,CID_00453,invest
UID_00174,CID_00155,like
UID_00942,CID_00153,share
UID_00812,CID_00218,view
UID_00547,CID_00059,like
UID_00346,CID_00334,view
UID_00470,CID_00250,invest
UID_00878,CID_00085,invest
UID_00772,CID_00434,invest
UID_00852,CID_00329,like
UID_00271,CID_00323,like
UID_00646,CID_00134,share
UID_00207,CID_00419,like
UID_00488,CID_00077,invest
UID_00577,CID_00341,like
UID_00227,CID_00266,like
UID_00097,CID_00329,like
UID_00044,CID_00236,invest
UID_00005,CID_00087,invest
UID_00702,CID_00429,invest
UID_00676,CID_00190,invest
UID_00506,CID_00028,view
UID_00374,CID_00076,share
UID_00421,CID_00052,share
UID_00069,CID_00234,invest
UID_00437,CID_00297,invest
UID_00369,CID_00173,invest
UID_00856,CID_00376,like
UID_00620,CID_00364,like
UID_00322,CID_00379,invest
UID_00620,CID_00299,view
UID_00244,CID_00057,share
UID_00417,CID_00247,view
UID_00206,CID_00239,view
UID_00929,CID_00460,invest
UID_00321,CID_00139,like
UID_00538,CID_00432,like
UID_00363,CID_00148,view
UID_00301,CID_00205,invest
UID_00865,CID_00104,like
UID_00178,CID_00089,like
UID_00175,CID_00005,view
UID_00160,CID_00346,invest
UID_00134,CID_00383,share
UID_00839,CID_00248,like
UID_00015,CID_00478,view
UID_00953,CID_00108,invest
UID_00956,CID_00235,like
UID_00454,CID_00445,invest
UID_00913,CID_00151,invest
UID_00401,CID_00376,share
UID_00974,CID_00433,view
UID_00041,CID_00227,share
UID_00798,CID_00176,invest
UID_00744,CID_00331,invest
UID_00104,CID_00491,view
UID_00284,CID_00272,share
UID_00848,CID_00111,like
UID_00998,CID_00036,view
UID_00297,CID_00350,invest
UID_00427,CID_00262,invest
UID_00268,CID_00254,invest
UID_00448,CID_00091,share
UID_00782,CID_00211,invest
UID_00484,CID_00389,like
UID_00569,CID_00168,invest
UID_00266,CID_00289,share
UID_00823,CID_00411,invest
UID_00776,CID_00150,view
UID_00907,CID_00231,like
UID_00437,CID_00319,like
UID_00284,CID_00177,invest
UID_00789,CID_00078,like
UID_00498,CID_00445,like
UID_00670,CID_00044,share
UID_00818,CID_00146,invest
UID_00047,CID_00013,share
UID_00859,CID_00264,like
UID_00249,CID_00344,share
UID_00106,CID_00085,view
UID_00481,CID_00178,view
UID_00556,CID_00129,view
UID_00072,CID_00049,like
UID_00329,CID_00120,view
UID_00318,CID_00028,share
UID_00294,CID_00002,like
UID_00621,CID_00203,view
UID_00255,CID_00019,share
UID_00704,CID_00127,share
UID_00041,CID_00036,like
UID_00889,CID_00455,share
UID_00765,CID_00185,share
UID_00702,CID_00214,share
UID_00202,CID_00459,invest
UID_00188,CID_00145,like
UID_00248,CID_00434,invest
UID_00998,CID_00231,like
UID_00292,CID_00387,share
UID_00555,CID_00253,share
UID_00385,CID_00171,like
UID_00323,CID_00430,like
UID_00483,CID_00232,view
UID_00525,CID_00303,view
UID_00525,CID_00274,view
UID_00947,CID_00478,like
UID_00445,CID_00270,like
UID_00772,CID_00198,share
UID_00800,CID_00278,invest
UID_00952,CID_00222,like
UID_00165,CID_00371,like
UID_00996,CID_00350,share
UID_00345,CID_00041,view
UID_00316,CID_00197,view
UID_00507,CID_00187,share
UID_00374,CID_00017,invest
UID_00943,CID_00258,view
UID_00555,CID_00152,like
UID_00339,CID_00077,share
UID_00128,CID_00184,like
UID_00585,CID_00430,like
UID_00343,CID_00119,view
UID_00693,CID_00464,invest
UID_00802,CID_00337,view
UID_00475,CID_00217,view
UID_00746,CID_00194,like
UID_00411,CID_00363,share
UID_00071,CID_00272,like
UID_00573,CID_00098,like
UID_00522,CID_00351,like
UID_00746,CID_00031,share
UID_00671,CID_00478,view
UID_00254,CID_00109,view
UID_00925,CID_00227,share
UID_00206,CID_00082,like
UID_00268,CID_00329,invest
UID_00966,CID_00220,like
UID_00277,CID_00322,invest
UID_00859,CID_00360,view
UID_00429,CID_00130,invest
UID_00153,CID_00449,view
UID_00235,CID_00183,share
UID_00859,CID_00158,invest
UID_00221,CID_00221,view
UID_00600,CID_00298,share
UID_00613,CID_00461,like
UID_00766,CID_00181,view
UID_00289,CID_00074,invest
UID_00046,CID_00106,share
UID_00124,CID_00125,like
UID_00038,CID_00232,share
UID_00784,CID_00163,share
UID_00081,CID_00055,share
UID_00306,CID_00361,view
UID_00220,CID_00171,like
UID_00980,CID_00017,like
UID_00630,CID_00170,view
UID_00769,CID_00232,view
UID_00094,CID_00470,like
UID_00402,CID_00149,view
UID_00270,CID_00239,like
UID_00080,CID_00205,share
UID_00759,CID_00409,invest
UID_00343,CID_00067,share
UID_00658,CID_00444,like
UID_00623,CID_00306,invest
UID_00565,CID_00035,view
UID_00319,CID_00090,share
UID_00191,CID_00173,share
UID_00525,CID_00116,share
UID_00289,CID_00416,like
UID_00125,CID_00258,view
UID_00544,CID_00479,view
UID_00134,CID_00140,invest
UID_00100,CID_00047,like
UID_00247,CID_00416,invest
UID_00032,CID_00458,like
UID_00152,CID_00359,share
UID_00305,CID_00166,like
UID_00060,CID_00234,like
UID_00198,CID_00087,share
UID_00836,CID_00338,share
UID_00452,CID_00006,view
UID_00948,CID_00049,invest
UID_00317,CID_00071,view
UID_00720,CID_00205,share
UID_00391,CID_00206,like
UID_00067,CID_00204,share
UID_00671,CID_00035,view
UID_00254,CID_00347,invest
UID_00209,CID_00236,invest
UID_00128,CID_00139,view
UID_00956,CID_00250,view
UID_00836,CID_00182,invest
UID_00937,CID_00122,view
UID_00005,CID_00095,share
UID_00352,CID_00141,like
UID_00593,CID_00207,invest
UID_00488,CID_00455,invest
UID_00215,CID_00095,like
UID_00001,CID_00081,like
UID_00258,CID_00402,like
UID_00163,CID_00387,invest
UID_00977,CID_00326,like
UID_00824,CID_00439,share
UID_00588,CID_00220,invest
UID_00450,CID_00257,view
UID_00002,CID_00054,like
UID_00518,CID_00063,share
UID_00800,CID_00225,view
UID_00101,CID_00006,like
UID_00674,CID_00425,like
UID_00787,CID_00115,invest
UID_00844,CID_00338,view
UID_00366,CID_00320,share
UID_00048,CID_00394,view
UID_00456,CID_00257,share
UID_00287,CID_00491,share
UID_00596,CID_00195,view
UID_00204,CID_00243,view
UID_00796,CID_00061,invest
UID_00082,CID_00157,like
UID_00253,CID_00470,view
UID_00261,CID_00374,invest
UID_00833,CID_00112,share
UID_00998,CID_00362,like
UID_00829,CID_00071,invest
UID_00786,CID_00335,view
UID_00186,CID_00224,like
UID_00952,CID_00025,view
UID_00040,CID_00477,invest
UID_00498,CID_00223,invest
UID_00626,CID_00281,like
UID_00954,CID_00284,view
UID_00390,CID_00170,invest
UID_00197,CID_00405,invest
UID_00322,CID_00482,invest
UID_00951,CID_00286,like
UID_00032,CID_00314,view
UID_00577,CID_00470,invest
UID_00531,CID_00408,invest
UID_00888,CID_00303,view
UID_00241,CID_00393,like
UID_00315,CID_00057,invest
UID_00497,CID_00081,invest
UID_00627,CID_00393,like
UID_00818,CID_00027,share
UID_00865,CID_00034,like
UID_00748,CID_00160,like
UID_00200,CID_00049,like
UID_00084,CID_00049,like
UID_00094,CID_00237,invest
UID_00398,CID_00245,view
UID_00214,CID_00386,share
UID_00949,CID_00087,like
UID_00746,CID_00073,invest
UID_00754,CID_00125,invest
UID_00188,CID_00481,share
UID_00046,CID_00200,invest
UID_00315,CID_00499,like
UID_00543,CID_00437,share
UID_00029,CID_00417,share
UID_00109,CID_00240,view
UID_00262,CID_00419,like
UID_00999,CID_00201,like
UID_00811,CID_00276,share
UID_00109,CID_00096,like
UID_00338,CID_00457,share
UID_00645,CID_00153,invest
UID_00594,CID_00131,like
UID_00289,CID_00025,invest
UID_00489,CID_00047,like
UID_00930,CID_00407,invest
UID_00779,CID_00136,invest
UID_00572,CID_00168,share
UID_00687,CID_00265,share
UID_00558,CID_00288,invest
UID_00522,CID_00183,invest
UID_00852,CID_00330,like
UID_00317,CID_00031,share
UID_00447,CID_00266,invest
UID_00469,CID_00142,like
UID_00994,CID_00195,view
UID_00065,CID_00455,invest
UID_00529,CID_00058,invest
UID_00003,CID_00164,invest
UID_00160,CID_00142,share
UID_00193,CID_00298,share
UID_00825,CID_00070,share
UID_00059,CID_00304,like
UID_00200,CID_00131,like
UID_00161,CID_00247,share
UID_00389,CID_00329,view
UID_00812,CID_00144,invest
UID_00198,CID_00119,view
UID_00909,CID_00225,share
UID_00328,CID_00334,view
UID_00561,CID_00295,like
UID_00265,CID_00449,view
UID_00179,CID_00413,invest
UID_00609,CID_00349,view
UID_00616,CID_00278,view
UID_00604,CID_00075,invest
UID_00459,CID_00404,share
UID_00424,CID_00157,invest
UID_00977,CID_00297,share
UID_00551,CID_00239,view
UID_00953,CID_00344,like
UID_00004,CID_00459,invest
UID_00070,CID_00146,share
UID_00465,CID_00324,view
UID_00443,CID_00204,invest
UID_00200,CID_00392,invest
UID_00251,CID_00088,invest
UID_00623,CID_00094,view
UID_00494,CID_00391,invest
UID_00733,CID_00295,share
UID_00934,CID_00414,view
UID_00752,CID_00059,view
UID_00800,CID_00313,view
UID_00402,CID_00217,view
UID_00489,CID_00040,invest
UID_00197,CID_00451,invest
UID_00883,CID_00425,view
UID_00727,CID_00335,like
UID_00219,CID_00129,like
UID_00081,CID_00361,invest
UID_00552,CID_00063,like
UID_00631,CID_00065,view
UID_00927,CID_00071,like
UID_00283,CID_00113,view
UID_00195,CID_00277,view
UID_00735,CID_00440,view
UID_00590,CID_00472,invest
UID_00932,CID_00185,like
UID_00619,CID_00044,like
UID_00469,CID_00239,share
UID_00975,CID_00033,like
UID_00774,CID_00200,share
UID_00007,CID_00202,invest
UID_00470,CID_00233,like
UID_00886,CID_00058,view
UID_00048,CID_00354,invest
UID_00840,CID_00445,like
UID_00353,CID_00301,view
UID_00971,CID_00261,invest
UID_00547,CID_00102,invest
UID_00979,CID_00254,view
UID_00342,CID_00398,invest
UID_00435,CID_00353,share
UID_00092,CID_00211,invest
UID_00223,CID_00173,invest
UID_00352,CID_00250,share
UID_00670,CID_00332,share
UID_00663,CID_00444,like
UID_00125,CID_00500,invest
UID_00633,CID_00081,share
UID_00148,CID_00142,like
UID_00974,CID_00402,share
UID_00075,CID_00479,view
UID_00932,CID_00318,invest
UID_00627,CID_00367,like
UID_00567,CID_00078,like
UID_00262,CID_00274,view
UID_00362,CID_00494,like
UID_00942,CID_00163,invest
UID_00711,CID_00081,like
UID_00100,CID_00282,invest
UID_00608,CID_00018,view
UID_00919,CID_00432,view
UID_00019,CID_00364,share
UID_00243,CID_00261,like
UID_00555,CID_00397,invest
UID_00651,CID_00041,like
UID_00473,CID_00368,view
UID_00192,CID_00196,like
UID_00071,CID_00170,view
UID_00618,CID_00418,invest
UID_00549,CID_00013,share
UID_00732,CID_00079,like
UID_00827,CID_00336,view
UID_00713,CID_00263,share
UID_00514,CID_00329,invest
UID_00297,CID_00022,view
UID_00410,CID_00493,invest
UID_00382,CID_00083,like
UID_00956,CID_00240,share
UID_00382,CID_00028,invest
UID_00995,CID_00408,invest
UID_00770,CID_00334,invest
UID_00602,CID_00471,invest
UID_00034,CID_00332,like
UID_00268,CID_00472,view
UID_00825,CID_00187,view
UID_00517,CID_00200,share
UID_00853,CID_00168,share
UID_00022,CID_00216,view
UID_00646,CID_00239,share
UID_00274,CID_00386,like
UID_00119,CID_00251,share
UID_00019,CID_00275,like
UID_00666,CID_00367,share
UID_00141,CID_00107,view
UID_00910,CID_00311,view
UID_00600,CID_00227,share
UID_00994,CID_00076,invest
UID_00045,CID_00395,invest
UID_00754,CID_00428,like
UID_00323,CID_00173,invest
UID_00167,CID_00209,invest
UID_00301,CID_00356,share
UID_00256,CID_00182,view
UID_00322,CID_00415,view
UID_00319,CID_00042,invest
UID_00923,CID_00408,invest
UID_00798,CID_00015,share
UID_00851,CID_00057,invest
UID_00890,CID_00331,share
UID_00596,CID_00020,view
UID_00160,CID_00208,view
UID_00264,CID_00379,like
UID_00717,CID_00111,share
UID_00293,CID_00313,invest
UID_00001,CID_00225,share
UID_00397,CID_00204,like
UID_00540,CID_00232,invest
UID_00042,CID_00493,share
UID_00717,CID_00242,like
UID_00007,CID_00307,like
UID_00057,CID_00346,invest
UID_00814,CID_00074,like
UID_00659,CID_00087,invest
UID_00833,CID_00435,like
UID_00251,CID_00064,share
UID_00654,CID_00185,invest
UID_00194,CID_00438,invest
UID_00675,CID_00125,share
UID_00597,CID_00168,view
UID_00082,CID_00138,share
UID_00904,CID_00200,like
UID_00509,CID_00366,view
UID_00492,CID_00103,invest
UID_00945,CID_00399,view
UID_00752,CID_00067,like
UID_00187,CID_00494,share
UID_00872,CID_00250,like
UID_00426,CID_00194,like
UID_00330,CID_00074,like
UID_00551,CID_00264,like
UID_00985,CID_00319,share
UID_00532,CID_00474,invest
UID_00278,CID_00409,share
UID_00104,CID_00436,share
UID_00767,CID_00413,share
UID_00405,CID_00022,view
UID_00305,CID_00150,share
UID_00836,CID_00489,share
UID_00438,CID_00309,share
UID_00468,CID_00030,like
UID_00509,CID_00427,like
UID_00019,CID_00001,invest
UID_00308,CID_00448,view
UID_00157,CID_00247,like
UID_00008,CID_00433,like
UID_00145,CID_00336,view
UID_00405,CID_00302,share
UID_00591,CID_00282,share
UID_00957,CID_00397,invest
UID_00756,CID_00444,share
UID_00521,CID_00061,share
UID_00772,CID_00483,invest
UID_00841,CID_00470,share
UID_00200,CID_00124,invest
UID_00506,CID_00360,view
UID_00736,CID_00147,like
UID_00954,CID_00272,like
UID_00297,CID_00426,invest
UID_00927,CID_00339,share
UID_00082,CID_00360,share
UID_00631,CID_00434,share
UID_00679,CID_00258,like
UID_00287,CID_00184,view
UID_00065,CID_00141,like
UID_00021,CID_00251,invest
UID_00014,CID_00265,share
UID_00383,CID_00246,invest
UID_00970,CID_00335,invest
UID_00657,CID_00496,like
UID_00831,CID_00138,like
UID_00002,CID_00436,invest
UID_00387,CID_00294,view
UID_00104,CID_00080,view
UID_00750,CID_00348,invest
UID_00643,CID_00374,view
UID_00176,CID_00366,like
UID_00029,CID_00233,view
UID_00832,CID_00487,view
UID_00332,CID_00234,invest
UID_00744,CID_00025,like
UID_00265,CID_00289,view
UID_00319,CID_00191,view
UID_00734,CID_00229,share
UID_00940,CID_00295,like
UID_00068,CID_00238,view
UID_00614,CID_00326,view
UID_00528,CID_00111,like
UID_00893,CID_00386,like
UID_00992,CID_00075,view
UID_00837,CID_00494,share
UID_00541,CID_00039,share
UID_00829,CID_00377,view
UID_00554,CID_00126,share
UID_00920,CID_00356,share
UID_00651,CID_00290,invest
UID_00724,CID_00016,share
UID_00015,CID_00498,invest
UID_00405,CID_00175,like
UID_00910,CID_00112,invest
UID_00220,CID_00306,like
UID_00225,CID_00403,view
UID_00104,CID_00390,share
UID_00999,CID_00142,view
UID_00571,CID_00073,share
UID_00202,CID_00059,invest
UID_00507,CID_00432,view
UID_00887,CID_00320,view
UID_00783,CID_00471,view
UID_00510,CID_00246,share
UID_00808,CID_00143,like
UID_00942,CID_00326,like
UID_00264,CID_00457,like
UID_00496,CID_00314,view
UID_00684,CID_00199,like
UID_00103,CID_00436,view
UID_00959,CID_00011,invest
UID_00684,CID_00483,share
UID_00366,CID_00071,like
UID_00469,CID_00481,invest
UID_00841,CID_00221,like
UID_00647,CID_00250,like
UID_00801,CID_00257,share
UID_00523,CID_00009,like
UID_00756,CID_00223,view
UID_00789,CID_00291,like
UID_00253,CID_00500,view
UID_00566,CID_00462,share
UID_00538,CID_00442,invest
UID_00566,CID_00435,share
UID_00292,CID_00033,view
UID_00409,CID_00372,invest
UID_00021,CID_00346,like
UID_00078,CID_00096,view
UID_00520,CID_00468,share
UID_00249,CID_00428,share
UID_00173,CID_00056,share
UID_00316,CID_00444,view
UID_00921,CID_00031,invest
UID_00951,CID_00062,view
UID_00721,CID_00480,like
UID_00944,CID_00227,share
UID_00604,CID_00227,share
UID_00650,CID_00297,share
UID_00446,CID_00159,view
UID_00869,CID_00256,invest
UID_00698,CID_00468,like
UID_00090,CID_00219,invest
UID_00720,CID_00098,like
UID_00814,CID_00017,invest
UID_00482,CID_00116,like
UID_00789,CID_00098,share
UID_00657,CID_00175,view
UID_00674,CID_00313,like
UID_00422,CID_00003,like
UID_00395,CID_00089,like
UID_00024,CID_00153,view
UID_00136,CID_00311,view
UID_00412,CID_00166,view
UID_00471,CID_00325,share
UID_00386,CID_00084,share
UID_00565,CID_00004,view
UID_00818,CID_00413,view
UID_00606,CID_00153,invest
UID_00989,CID_00315,like
UID_00860,CID_00206,invest
UID_00667,CID_00438,invest
UID_00757,CID_00023,view
UID_00829,CID_00378,view
UID_00052,CID_00065,invest
UID_00624,CID_00004,share
UID_00957,CID_00012,like
UID_00978,CID_00020,view
UID_00418,CID_00451,view
UID_00107,CID_00346,like
UID_00693,CID_00489,like
UID_00076,CID_00328,invest
UID_00158,CID_00470,invest
UID_00989,CID_00410,like
UID_00616,CID_00450,share
UID_00639,CID_00214,invest
UID_00506,CID_00341,invest
UID_00870,CID_00222,view
UID_00990,CID_00297,share
UID_00354,CID_00101,view
UID_00226,CID_00185,invest
UID_00850,CID_00119,share
UID_00975,CID_00211,view
UID_00723,CID_00441,invest
UID_00121,CID_00337,share
UID_00212,CID_00273,share
UID_00410,CID_00129,share
UID_00154,CID_00448,view
UID_00052,CID_00324,invest
UID_00099,CID_00499,invest
UID_00331,CID_00406,invest
UID_00220,CID_00477,view
UID_00362,CID_00319,like
UID_00327,CID_00279,like
UID_00727,CID_00202,view
UID_00905,CID_00205,view
UID_00565,CID_00059,like
UID_00612,CID_00273,invest
UID_00736,CID_00362,view
UID_00010,CID_00314,like
UID_00071,CID_00082,like
UID_00215,CID_00471,invest
UID_00546,CID_00300,like
UID_00348,CID_00087,invest
UID_00549,CID_00125,invest
UID_00116,CID_00190,share
UID_00683,CID_00003,like
UID_00595,CID_00409,invest
UID_00283,CID_00205,view
UID_00712,CID_00259,like
UID_00896,CID_00397,view
UID_00250,CID_00455,like
UID_00700,CID_00219,share
UID_00066,CID_00304,like
UID_00597,CID_00076,view
UID_00992,CID_00386,invest
UID_00278,CID_00311,view
UID_00208,CID_00492,invest
UID_00440,CID_00238,share
UID_00338,CID_00162,share
UID_00057,CID_00029,view
UID_00986,CID_00491,share
UID_00781,CID_00057,invest
UID_00414,CID_00362,view
